poem_id,poet,poem_title,collection_title,collection_pub_year,collection_pub_year_uncertain,collection_pub_year_note,source_file,tei_id,total_verse_lines,stanza_pattern,lines_used_for_metrics,model,mean_token_surprisal,mean_token_entropy,s2,n_tokens_used,compute_error
1386,"Rilke, Rainer Maria",2. [Noch drohen große Vögel allenthalben],Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg72.tc3m.0,34,5/5/8/10/6,12,dbmdz/german-gpt2,6.2249,5.9473,0.2776,127,
1387,"Rilke, Rainer Maria",3. [Seine Diener füttern mit mehr und mehr],Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg73.tct6.0,30,3/1/4/3/4/9/6,12,dbmdz/german-gpt2,6.4462,5.8943,0.5519,117,
1388,"Rilke, Rainer Maria","4. [Es ist die Stunde, da das Reich sich eitel]",Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg74.tc64.0,38,2/6/5/6/4/8/1/6,12,dbmdz/german-gpt2,6.6784,6.1042,0.5741,121,
1389,"Rilke, Rainer Maria",5. [Der blasse Zar wird nicht am Schwerte sterben],Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg75.tcv8.0,32,4/6/5/6/6/5,12,dbmdz/german-gpt2,6.5623,6.3524,0.2099,120,
1390,"Rilke, Rainer Maria",6. [Noch immer schauen in den Silberplatten],Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg76.td0d.0,43,11/10/6/4/1/4/5/1/1,12,dbmdz/german-gpt2,6.6389,6.0245,0.6144,126,
1391,"Rilke, Rainer Maria",Fürstenkind,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg77.td0z.0,88,5/5/6/6/7/1/6/7/6/4/25/2/8,12,dbmdz/german-gpt2,6.7275,5.8059,0.9217,121,
1392,"Rilke, Rainer Maria",Die aus dem Hause Colonna,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg78.tcsp.0,39,5/5/7/1/10/8/3,12,dbmdz/german-gpt2,6.1758,6.3722,-0.1963,116,
1393,"Rilke, Rainer Maria",Fragmente aus verlorenen Tagen,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg80.tbwc.0,70,64/6,12,dbmdz/german-gpt2,6.731,6.1759,0.5551,115,
1394,"Rilke, Rainer Maria",Titelblatt,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg82.td0r.0,16,8/1/2/1/2/2,12,dbmdz/german-gpt2,5.3227,5.2795,0.0432,113,
1395,"Rilke, Rainer Maria",Das Lied des Bettlers,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg83.tbfv.0,16,6/4/6,12,dbmdz/german-gpt2,5.4795,5.1977,0.2818,92,
1396,"Rilke, Rainer Maria",Das Lied des Blinden,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg84.tbmj.0,19,6/7/6,12,dbmdz/german-gpt2,5.973,5.4615,0.5115,112,
1397,"Rilke, Rainer Maria",Das Lied des Trinkers,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg85.tbnn.0,12,6,12,dbmdz/german-gpt2,5.6037,5.2038,0.3998,120,
1398,"Rilke, Rainer Maria",Das Lied des Selbstmörders,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg86.tcg0.0,18,6/4/4/4,12,dbmdz/german-gpt2,5.9624,5.6311,0.3313,87,
1399,"Rilke, Rainer Maria",Das Lied der Witwe,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg87.tcx8.0,26,8/6/6/6,12,dbmdz/german-gpt2,5.3841,5.0357,0.3484,110,
1400,"Rilke, Rainer Maria",Das Lied des Idioten,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg88.tcdp.0,21,7/6/4/4,12,dbmdz/german-gpt2,5.8278,5.3455,0.4823,103,
1401,"Rilke, Rainer Maria",Des Lied der Waise,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg89.tc58.0,17,3/2/4/4/3/1,12,dbmdz/german-gpt2,5.7275,5.359,0.3684,99,
1402,"Rilke, Rainer Maria",Das Lied des Zwerges,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg90.tbgw.0,22,7/8/7,12,dbmdz/german-gpt2,5.9682,5.605,0.3632,106,
1403,"Rilke, Rainer Maria",Das Lied des Aussätzigen,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg91.tbr1.0,19,10/8/1,12,dbmdz/german-gpt2,6.5988,5.6288,0.9701,96,
1404,"Rilke, Rainer Maria",Von den Fontänen,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg92.tcjv.0,41,5/9/12/15,12,dbmdz/german-gpt2,6.8275,5.6327,1.1948,116,
1405,"Rilke, Rainer Maria",Der Lesende,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg93.tbm6.0,31,21/10,12,dbmdz/german-gpt2,6.6051,5.8675,0.7375,118,
1406,"Rilke, Rainer Maria",Der Schauende,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg94.tbm8.0,34,6/5/5/10/8,12,dbmdz/german-gpt2,5.9647,5.7264,0.2383,107,
1407,"Rilke, Rainer Maria",Requiem,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg97.tc1b.0,190,14/24/57/34/19/19/12/11,12,dbmdz/german-gpt2,7.3872,5.8904,1.4969,121,
1408,"Rilke, Rainer Maria",Schlußstück,Das Buch der Bilder,1902.0,False,"Axel Juncker, Berlin, 1902; expanded 1906",Gedichte.tc2m.0.xml,tg98.tc2j.0,6,6,6,dbmdz/german-gpt2,5.801,5.9189,-0.1179,36,
1409,"Rilke, Rainer Maria",Früher Apollo,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg101.tcm1.0,14,4/4/3/3,12,dbmdz/german-gpt2,7.6039,6.8797,0.7242,124,
1410,"Rilke, Rainer Maria",Mädchen-Klage,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg102.tcbs.0,19,7/6/6,12,dbmdz/german-gpt2,5.575,5.7638,-0.1888,99,
1411,"Rilke, Rainer Maria",Liebes-Lied,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg103.tbr8.0,13,13,12,dbmdz/german-gpt2,6.1439,5.6048,0.5391,114,
1412,"Rilke, Rainer Maria",Eranna an Sappho,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg104.tbx4.0,11,5/6,11,dbmdz/german-gpt2,6.6226,6.2361,0.3866,102,
1413,"Rilke, Rainer Maria",Sappho an Eranna,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg105.tbj4.0,5,5,5,dbmdz/german-gpt2,6.6817,6.3977,0.284,44,
1414,"Rilke, Rainer Maria",Sappho an Alkaïos,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg106.tbnc.0,21,4/4/5/5/3,12,dbmdz/german-gpt2,6.7554,5.7678,0.9876,111,
1415,"Rilke, Rainer Maria",eines jungen Mädchens,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg107.tcxb.0,11,5/6,11,dbmdz/german-gpt2,7.1036,5.8401,1.2635,99,
1416,"Rilke, Rainer Maria",Opfer,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg108.tbp6.0,13,4/4/5,12,dbmdz/german-gpt2,6.5187,5.7644,0.7544,121,
1417,"Rilke, Rainer Maria",Östliches Taglied,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg109.tbg1.0,17,4/5/4/4,12,dbmdz/german-gpt2,6.8422,6.2528,0.5894,118,
1418,"Rilke, Rainer Maria",Abisag,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg111.tctv.0,16,4,12,dbmdz/german-gpt2,6.0852,5.4149,0.6703,124,
1419,"Rilke, Rainer Maria",2. [Der König saß und sann den leeren Tag],Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg112.tch7.0,14,7,12,dbmdz/german-gpt2,7.3176,6.0931,1.2246,122,
1420,"Rilke, Rainer Maria",David singt vor Saul,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg114.tbp2.0,18,5/5/5/3,12,dbmdz/german-gpt2,6.3767,5.8715,0.5053,120,
1421,"Rilke, Rainer Maria","2. [König, der du alles dieses hattest]",Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg115.tc6r.0,13,5/4/4,12,dbmdz/german-gpt2,6.1931,5.5352,0.6579,121,
1422,"Rilke, Rainer Maria","3. [König, birgst du dich in Finsternissen]",Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg116.tcsx.0,13,8/5,12,dbmdz/german-gpt2,5.9708,5.5055,0.4653,121,
1423,"Rilke, Rainer Maria",Josuas Landtag,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg117.tcjh.0,35,4/4/4/4/4/4/4/2/2/3,12,dbmdz/german-gpt2,7.0118,6.0125,0.9994,113,
1424,"Rilke, Rainer Maria",des verlorenen Sohnes,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg118.tcf2.0,27,23/3/1,12,dbmdz/german-gpt2,6.5745,6.3088,0.2657,123,
1425,"Rilke, Rainer Maria",Der Ölbaum-Garten,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg119.tcc2.0,29,4/4/3/3/1/4/5/5,12,dbmdz/german-gpt2,5.8131,4.8126,1.0005,124,
1426,"Rilke, Rainer Maria",Pietà,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg120.tbps.0,17,5/4/4/4,12,dbmdz/german-gpt2,6.0962,5.2717,0.8245,124,
1427,"Rilke, Rainer Maria",Gesang der Frauen an den Dichter,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg121.tbvg.0,14,4/4/3/3,12,dbmdz/german-gpt2,6.5448,4.9165,1.6283,128,
1428,"Rilke, Rainer Maria",Der Tod des Dichters,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg122.tbkk.0,14,5/4/5,12,dbmdz/german-gpt2,6.698,6.049,0.649,122,
1429,"Rilke, Rainer Maria",Buddha,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg123.tbtq.0,12,4,12,dbmdz/german-gpt2,6.0809,5.3827,0.6982,127,
1430,"Rilke, Rainer Maria",L'Ange du Méridien,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg124.tcgh.0,14,4/4/3/3,12,dbmdz/german-gpt2,6.9927,6.4751,0.5176,124,
1431,"Rilke, Rainer Maria",Die Kathedrale,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg125.tbkv.0,29,9/20,12,dbmdz/german-gpt2,6.9115,6.1358,0.7757,124,
1432,"Rilke, Rainer Maria",Das Portal,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg127.tcqb.0,14,4/4/3/3,12,dbmdz/german-gpt2,6.9935,6.2125,0.781,113,
1433,"Rilke, Rainer Maria",2. [Sehr viele Weite ist gemeint damit],Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg128.tc2r.0,14,4/4/3/3,12,dbmdz/german-gpt2,7.4249,6.528,0.8969,113,
1434,"Rilke, Rainer Maria","3. [So ragen sie, die Herzen angehalten]",Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg129.tbvr.0,14,4/4/3/3,12,dbmdz/german-gpt2,6.2729,6.4345,-0.1616,125,
1435,"Rilke, Rainer Maria",Die Fensterrose,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg130.tbwz.0,14,4/4/3/3,12,dbmdz/german-gpt2,6.7569,6.1837,0.5732,125,
1436,"Rilke, Rainer Maria",Das Kapitäl,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg131.tcnt.0,14,4/4/3/3,12,dbmdz/german-gpt2,6.9539,6.7732,0.1807,126,
1437,"Rilke, Rainer Maria",Gott im Mittelalter,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg132.tcp3.0,14,4/4/3/3,12,dbmdz/german-gpt2,7.1376,6.3418,0.7958,101,
1438,"Rilke, Rainer Maria",Morgue,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg133.tc9b.0,14,4/4/3/3,12,dbmdz/german-gpt2,6.2402,6.1437,0.0965,120,
1439,"Rilke, Rainer Maria",Der Gefangene,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg135.tbt3.0,12,4,12,dbmdz/german-gpt2,6.4049,5.5096,0.8953,83,
1440,"Rilke, Rainer Maria","2. [Denk dir, das was jetzt Himmel ist und Wind]",Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg136.tbtf.0,14,4/4/3/3,12,dbmdz/german-gpt2,6.6039,5.9093,0.6946,127,
1441,"Rilke, Rainer Maria",Der Panther,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg137.tbk7.0,12,4,12,dbmdz/german-gpt2,5.8506,6.0933,-0.2427,126,
1442,"Rilke, Rainer Maria",Die Gazelle,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg138.tcm4.0,14,4/4/3/3,12,dbmdz/german-gpt2,7.1088,6.3772,0.7316,125,
1443,"Rilke, Rainer Maria",Das Einhorn,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg139.tbpk.0,18,5/6/7,12,dbmdz/german-gpt2,6.2943,5.9054,0.3888,138,
1444,"Rilke, Rainer Maria",Sankt Sebastian,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg140.tcpw.0,13,4/4/5,12,dbmdz/german-gpt2,6.6256,6.1243,0.5013,115,
1445,"Rilke, Rainer Maria",Der Stifter,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg141.tcdt.0,15,5,12,dbmdz/german-gpt2,6.4892,5.9596,0.5296,121,
1446,"Rilke, Rainer Maria",Der Engel,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg142.tcd2.0,12,4,12,dbmdz/german-gpt2,7.4878,6.2506,1.2372,120,
1447,"Rilke, Rainer Maria",Römische Sarkophage,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg143.tc7h.0,14,4/4/3/3,12,dbmdz/german-gpt2,6.8053,6.186,0.6193,123,
1448,"Rilke, Rainer Maria",Der Schwan,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg144.tckp.0,12,3/3/6,12,dbmdz/german-gpt2,6.7522,6.1802,0.572,118,
1449,"Rilke, Rainer Maria",Kindheit,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg145.tc9n.0,18,4/4/4/6,12,dbmdz/german-gpt2,6.8615,6.1432,0.7183,121,
1450,"Rilke, Rainer Maria",Der Dichter,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg146.tc46.0,8,4,8,dbmdz/german-gpt2,5.5338,5.14,0.3937,73,
1451,"Rilke, Rainer Maria",Die Spitze,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg148.tc1g.0,13,5/4/4,12,dbmdz/german-gpt2,7.1809,6.6554,0.5255,121,
1452,"Rilke, Rainer Maria",2. [Und wenn uns eines Tages dieses Tun],Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg149.tcjq.0,14,8/6,12,dbmdz/german-gpt2,6.8345,6.2759,0.5586,127,
1453,"Rilke, Rainer Maria",Ein Frauen-Schicksal,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg150.tc28.0,14,4/4/3/3,12,dbmdz/german-gpt2,7.0775,6.4299,0.6475,125,
1454,"Rilke, Rainer Maria",Die Genesende,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg151.tbxn.0,13,4/4/5,12,dbmdz/german-gpt2,6.5583,5.9817,0.5766,116,
1455,"Rilke, Rainer Maria",Die Erwachsene,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg152.tbx8.0,17,5/8/4,12,dbmdz/german-gpt2,6.5821,5.5768,1.0054,124,
1456,"Rilke, Rainer Maria",Tanagra,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg153.tbvx.0,19,10/9,12,dbmdz/german-gpt2,6.7984,6.2308,0.5677,75,
1457,"Rilke, Rainer Maria",Die Erblindende,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg154.tcw2.0,16,4,12,dbmdz/german-gpt2,6.5474,5.6445,0.903,117,
1458,"Rilke, Rainer Maria",In einem fremden Park,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg155.tcb4.0,18,9/3/3/3,12,dbmdz/german-gpt2,7.2123,6.6138,0.5985,123,
1459,"Rilke, Rainer Maria",Abschied,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg156.tcmc.0,12,4,12,dbmdz/german-gpt2,6.8571,6.0647,0.7924,139,
1460,"Rilke, Rainer Maria",Todes-Erfahrung,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg157.tcv0.0,20,4,12,dbmdz/german-gpt2,6.6254,5.8276,0.7978,121,
1461,"Rilke, Rainer Maria",Blaue Hortensie,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg158.tc6z.0,14,4/4/3/3,12,dbmdz/german-gpt2,6.808,6.0577,0.7503,124,
1462,"Rilke, Rainer Maria",Vor dem Sommerregen,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg159.tbxc.0,14,4/4/3/3,12,dbmdz/german-gpt2,7.0915,6.403,0.6885,118,
1463,"Rilke, Rainer Maria",Im Saal,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg160.tbht.0,15,10/5,12,dbmdz/german-gpt2,7.1725,6.4416,0.7309,123,
1464,"Rilke, Rainer Maria",Letzter Abend,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg161.tbs6.0,14,4/4/3/3,12,dbmdz/german-gpt2,7.0707,5.5591,1.5116,123,
1465,"Rilke, Rainer Maria",Jugend-Bildnis meines Vaters,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg162.tccf.0,14,12/2,12,dbmdz/german-gpt2,7.2862,6.698,0.5883,127,
1466,"Rilke, Rainer Maria",Selbstbildnis aus dem Jahre 1906,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg163.tbwt.0,14,9/5,12,dbmdz/german-gpt2,7.5565,6.5588,0.9977,119,
1467,"Rilke, Rainer Maria",Der König,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg164.tc5p.0,14,4/4/3/3,12,dbmdz/german-gpt2,6.1654,5.5993,0.5661,101,
1468,"Rilke, Rainer Maria",Auferstehung,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg165.tcgq.0,15,4/4/3/1/3,12,dbmdz/german-gpt2,6.6773,5.9615,0.7158,87,
1469,"Rilke, Rainer Maria",Der Fahnenträger,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg166.tbt0.0,16,6/2/2/2/3/1,12,dbmdz/german-gpt2,6.6274,6.1063,0.5211,129,
1470,"Rilke, Rainer Maria",Gefangenschaft,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg167.tcd6.0,14,4/4/3/3,12,dbmdz/german-gpt2,7.0118,5.7985,1.2134,125,
1471,"Rilke, Rainer Maria",Die Kurtisane,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg168.tcq5.0,14,4/4/3/3,12,dbmdz/german-gpt2,7.4007,6.6153,0.7854,118,
1472,"Rilke, Rainer Maria",Die Treppe der Orangerie,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg169.tc17.0,12,4,12,dbmdz/german-gpt2,6.908,6.5059,0.4022,114,
1473,"Rilke, Rainer Maria",Der Marmor-Karren,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg170.tck3.0,14,4/4/3/3,12,dbmdz/german-gpt2,7.3093,6.367,0.9423,122,
1474,"Rilke, Rainer Maria",Buddha,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg171.tc9x.0,14,4/4/3/3,12,dbmdz/german-gpt2,6.9123,6.1494,0.7629,109,
1475,"Rilke, Rainer Maria",Römische Fontäne,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg172.tbg7.0,14,4/4/3/3,12,dbmdz/german-gpt2,7.1833,6.2734,0.9099,112,
1476,"Rilke, Rainer Maria",Das Karussell,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg173.tcgz.0,27,8/3/3/1/4/1/7,12,dbmdz/german-gpt2,6.2748,6.3627,-0.088,112,
1477,"Rilke, Rainer Maria",Spanische Tänzerin,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg174.tcs6.0,19,5/1/5/5/3,12,dbmdz/german-gpt2,6.7918,6.3592,0.4327,129,
1478,"Rilke, Rainer Maria",Der Turm,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg175.tchv.0,23,4/4/4/4/4/3,12,dbmdz/german-gpt2,6.5068,5.8426,0.6642,133,
1479,"Rilke, Rainer Maria",Der Platz,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg176.tcg4.0,15,6/1/4/4,12,dbmdz/german-gpt2,7.3903,7.0125,0.3778,113,
1480,"Rilke, Rainer Maria",Quai du Rosaire,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg177.tcn7.0,20,4/5/7/4,12,dbmdz/german-gpt2,7.3178,6.3686,0.9493,116,
1481,"Rilke, Rainer Maria",Béguinage,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg179.tchm.0,28,7/8/5/8,12,dbmdz/german-gpt2,6.8158,6.3722,0.4435,120,
1482,"Rilke, Rainer Maria",2. [Was aber spiegelt mit den tausend Scheiben],Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg180.tbks.0,14,5/4/5,12,dbmdz/german-gpt2,7.0353,6.1299,0.9054,122,
1483,"Rilke, Rainer Maria",Die Marien-Prozession,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg181.tccw.0,39,4/7/4/5/8/7/4,12,dbmdz/german-gpt2,7.0047,6.474,0.5307,117,
1484,"Rilke, Rainer Maria",Die Insel,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg183.tc8f.0,14,4/4/3/3,12,dbmdz/german-gpt2,6.5696,6.1344,0.4352,119,
1485,"Rilke, Rainer Maria",2. [Als läge er in einem Krater-Kreise],Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg184.tbgd.0,14,4/4/3/3,12,dbmdz/german-gpt2,7.1389,6.2027,0.9362,128,
1486,"Rilke, Rainer Maria",3. [Nah ist nur Innres; alles andre fern],Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg185.tbj7.0,12,4,12,dbmdz/german-gpt2,7.0813,6.6872,0.3941,112,
1487,"Rilke, Rainer Maria",Hetären-Gräber,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg186.tcg2.0,53,33/4/9/7,12,dbmdz/german-gpt2,6.6368,5.9119,0.7249,124,
1488,"Rilke, Rainer Maria",Orpheus. Eurydike. Hermes,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg187.tc2v.0,95,6/8/1/26/5/10/11/7/4/3/1/4/9,12,dbmdz/german-gpt2,7.1769,6.0153,1.1616,111,
1489,"Rilke, Rainer Maria",Alkestis,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg188.tchz.0,96,24/10/23/7/3/12/14/3,12,dbmdz/german-gpt2,7.0368,6.5813,0.4556,112,
1490,"Rilke, Rainer Maria",Geburt der Venus,Neue Gedichte,1907.0,False,"Insel, Leipzig, 1907",Gedichte.tc2m.0.xml,tg189.tcdj.0,63,7/7/6/10/5/4/4/10/1/5/4,12,dbmdz/german-gpt2,7.0035,6.1636,0.84,129,
